price,bedrooms,bathrooms,sqft_living,floors,view,sqft_above,sqft_basement,street,city,statezip
364000.0,3.0,2.5,1800,2.0,0,1800,0,3011 SW Bataan St,Seattle,WA 98126
240000.0,3.0,2.25,1481,2.0,0,1481,0,42 43rd Ct NE,Auburn,WA 98002
328423.0,3.0,2.5,1730,2.0,0,1730,0,11341-11399 4th Pl SW,Seattle,WA 98146
594000.0,4.0,2.75,2720,2.0,0,2720,0,8827 NE 148th Pl,Kenmore,WA 98028
425000.0,3.0,2.5,2320,3.0,0,2320,0,10134 Holman Rd NW,Seattle,WA 98177
309620.0,3.0,2.5,1860,2.0,0,1860,0,1 View Ln NE,Duvall,WA 98019
260000.0,5.0,2.5,2025,2.0,0,2025,0,122 Greenlake Pl,Pacific,WA 98047
975000.0,5.0,3.0,2620,2.0,0,2620,0,3655 NE 73rd St,Seattle,WA 98115
937000.0,3.0,1.75,2450,2.0,0,1750,700,206 W Boston St,Seattle,WA 98119
518500.0,3.0,3.5,1590,3.0,0,1590,0,769 N 74th St,Seattle,WA 98103
563500.0,4.0,1.75,2085,1.0,0,1610,475,3707 295th Ave SE,Fall City,WA 98024
1050000.0,4.0,3.5,3450,2.0,0,3450,0,4564 162nd Ln SE,Bellevue,WA 98006
350000.0,3.0,2.25,1780,2.0,0,1780,0,15617 160th Ct SE,Renton,WA 98058
826000.0,4.0,2.5,3060,2.0,0,3060,0,2401 NE Daphne St,Issaquah,WA 98029
225000.0,3.0,2.0,1700,1.0,0,970,730,238 SW 132nd St,Burien,WA 98146
235867.0,4.0,2.0,1330,1.0,0,1330,0,2109 NE 8th St,Renton,WA 98056
399000.0,4.0,3.0,3060,2.0,0,3060,0,16126 SE 249th Pl,Covington,WA 98042
177500.0,3.0,1.5,1220,1.0,0,1220,0,472-598 Lind Ave NW,Renton,WA 98057
224000.0,4.0,1.5,1600,1.0,0,1600,0,214-220 N St NE,Auburn,WA 98002
302000.0,4.0,1.75,1530,1.5,0,1530,0,16411 139th Pl SE,Renton,WA 98058
760000.0,3.0,2.5,1980,1.0,0,1980,0,4201-4213 Island Crest Way,Mercer Island,WA 98040
460000.0,3.0,2.5,1730,1.0,0,1210,520,9037 NE 132nd Pl,Kirkland,WA 98034
415000.0,3.0,1.0,1170,1.0,0,1170,0,3510 NE 115th St,Seattle,WA 98125
254600.0,3.0,2.0,1470,1.0,0,1470,0,19627 SE Auburn-Black Diamond Rd,Auburn,WA 98092
357250.0,3.0,1.5,1400,1.0,0,1400,0,1721 NE 136th St,Seattle,WA 98125
910000.0,4.0,3.5,4040,2.0,0,4040,0,13417 218th Ave NE,Woodinville,WA 98077
725000.0,6.0,3.0,3110,1.5,0,1810,1300,812 N 47th St,Seattle,WA 98103
670000.0,3.0,1.5,1490,1.5,0,1490,0,933 32nd Ave,Seattle,WA 98122
440000.0,4.0,1.5,1770,2.0,0,1770,0,4527 48th Ave SW,Seattle,WA 98116
1025000.0,4.0,3.5,3320,1.0,2,2040,1280,8434 W Mercer Way,Mercer Island,WA 98040
320000.0,2.0,1.0,950,1.0,2,950,0,3743 Belvidere Ave SW,Seattle,WA 98126
310000.0,4.0,2.5,2430,2.0,0,2430,0,16218 163rd Pl SE,Covington,WA 98042
772650.0,4.0,2.5,2660,1.0,0,2660,0,12345 SE 23rd Pl,Bellevue,WA 98005
669950.0,4.0,2.5,2670,2.0,0,2670,0,2522 227th Pl NE,Sammamish,WA 98074
690000.0,5.0,3.5,2720,2.0,0,1860,860,8921 42nd Ave NE,Seattle,WA 98115
385000.0,4.0,2.5,3200,1.0,0,1610,1590,23310 118th Pl SE,Kent,WA 98031
300000.0,3.0,2.25,1780,1.0,0,1780,0,14229 SE 165th Pl,Renton,WA 98058
225500.0,2.0,1.75,1590,1.0,0,1590,0,936 Pike Pl NE,Auburn,WA 98002
320000.0,3.0,2.0,1550,1.5,0,1550,0,48115 SE Mt Si Rd,North Bend,WA 98045
775000.0,3.0,2.75,2850,1.0,0,1920,930,4904 145th Ave SE,Bellevue,WA 98006
805000.0,3.0,2.75,2600,1.5,2,1600,1000,5710 SW Admiral Way,Seattle,WA 98116
252750.0,4.0,1.0,1230,1.5,0,1230,0,650 SW 137th St,Burien,WA 98166
254000.0,5.0,2.0,2080,1.0,0,1740,340,28830 34th Ave S,Auburn,WA 98001
620000.0,6.0,3.5,3600,2.0,0,2740,860,6731 Silent Creek Ave SE,Snoqualmie,WA 98065
435000.0,4.0,2.75,2110,1.0,0,1510,600,18447-18509 94th Ave NE,Bothell,WA 98011
460000.0,4.0,2.5,2550,1.0,0,1300,1250,19259-19499 40th Pl NE,Lake Forest Park,WA 98155
268000.0,3.0,2.5,1650,2.0,0,1650,0,11813 SE 219th Pl,Kent,WA 98031
446000.0,2.0,1.5,1370,2.0,0,1080,290,207 20th Ave,Seattle,WA 98122
285000.0,2.0,1.0,1010,1.0,0,1010,0,18716 35th Ave NE,Lake Forest Park,WA 98155
530000.0,3.0,2.0,2330,2.5,0,2330,0,13607 SE 10th St,Bellevue,WA 98005
402000.0,2.0,1.0,620,1.0,0,620,0,5001-5099 11th Ave NW,Seattle,WA 98107
358000.0,3.0,1.5,2450,1.0,0,2450,0,7670 10th Ave NW,Snoqualmie,WA 98065
354950.0,4.0,2.75,2530,1.0,0,1280,1250,32148-32298 33rd Ave SW,Federal Way,WA 98023
405000.0,4.0,2.5,2220,2.0,0,2220,0,4839 NE 5th St,Renton,WA 98059
568000.0,4.0,1.75,2110,1.0,0,2110,0,5519 236th Ave NE,Redmond,WA 98053
575000.0,5.0,3.0,3690,1.0,2,2690,1000,23444 10th Ave S,Des Moines,WA 98198
315000.0,4.0,2.5,1940,1.0,0,1140,800,20825 135th Ave SE,Kent,WA 98042
280927.0,4.0,2.25,2070,2.0,0,2070,0,26732 Carnaby Way,Kent,WA 98032
440000.0,4.0,2.5,2160,1.0,0,1390,770,20111 47th Ave NE,Lake Forest Park,WA 98155
270000.0,4.0,2.25,2600,1.0,0,1600,1000,7703 S 128th St,Seattle,WA 98178
755000.0,4.0,2.75,2880,1.5,0,2100,780,2101 31st Ave S,Seattle,WA 98144
289659.0,4.0,2.25,2260,2.0,0,2260,0,21114-21120 119th Ave SE,Kent,WA 98031
555000.0,5.0,3.0,3640,2.0,0,3640,0,24709 SE 278th St,Maple Valley,WA 98038
450000.0,3.0,1.5,1530,1.0,0,1530,0,3210 NE 163rd St,Lake Forest Park,WA 98155
1145000.0,3.0,2.5,2490,2.0,0,1670,820,2407 4th Ave N,Seattle,WA 98109
495000.0,3.0,1.75,1440,1.0,0,1440,0,22913 NE 20th Pl,Sammamish,WA 98074
580000.0,4.0,1.75,1720,1.0,0,1420,300,4528 165th Ave NE,Redmond,WA 98052
560000.0,4.0,2.5,2480,1.0,0,1510,970,18500-18560 58th Ave NE,Kenmore,WA 98028
1080000.0,4.0,3.5,3990,2.0,0,3990,0,16141 SE 45th Pl,Bellevue,WA 98006
450000.0,2.0,1.75,840,1.0,0,700,140,5516 2nd Ave NW,Seattle,WA 98107
815000.0,3.0,2.0,2270,1.0,0,2270,0,6600 mango St,Mercer Island,WA 98040
354000.0,4.0,2.5,2580,2.0,0,2580,0,10125 SE 220th Pl,Kent,WA 98031
279900.0,3.0,1.75,1580,1.0,0,1580,0,2401 S 359th St,Federal Way,WA 98003
339000.0,2.0,1.0,950,1.0,0,950,0,2016 S Pearl St,Seattle,WA 98108
710000.0,3.0,3.25,3740,2.5,0,3100,640,16469 Marine View Dr SW,Burien,WA 98166
815000.0,4.0,2.75,2620,1.0,2,1310,1310,3311 NW 75th St,Seattle,WA 98117
800000.0,3.0,1.75,2080,1.0,0,2080,0,11406 NE 112th St,Kirkland,WA 98033
638000.0,3.0,2.0,1660,1.0,0,970,690,6318 SW Marguerite Ct,Seattle,WA 98116
475580.0,3.0,1.75,1520,1.0,0,1520,0,20331 NE 40th Ct,Sammamish,WA 98074
243800.0,3.0,1.0,1140,1.0,0,1140,0,27529 SE High Point Way,Issaquah,WA 98027
600000.0,3.0,2.5,3240,2.0,0,2910,330,35019 SE Curtis Dr,Snoqualmie,WA 98065
620000.0,3.0,2.0,2460,1.0,0,2460,0,23857 SE 98th Pl,Issaquah,WA 98027
750000.0,4.0,2.75,1750,1.5,0,1750,0,1447 21st Ave,Seattle,WA 98122
626000.0,3.0,1.75,2430,2.0,0,1760,670,6723 12th Ave NW,Seattle,WA 98117
230000.0,3.0,1.0,1060,1.0,0,1060,0,17736 41st Ave S,SeaTac,WA 98188
537000.0,3.0,3.0,2410,2.0,2,2410,0,3715 NE 153rd St,Lake Forest Park,WA 98155
210000.0,2.0,1.0,720,1.0,0,720,0,15252 20th Ave SW,Burien,WA 98166
200500.0,3.0,1.75,1260,1.0,0,1260,0,11612 SE 258th St,Kent,WA 98030
253500.0,3.0,1.0,1640,1.0,0,1090,550,2628 S 309th St,Federal Way,WA 98003
150000.0,3.0,1.0,1310,1.0,0,960,350,34025 39th Ave S,Auburn,WA 98001
440000.0,3.0,1.5,2120,1.0,0,1220,900,4231 Powell Pl S,Seattle,WA 98108
660000.0,3.0,1.0,1210,1.0,1,1210,0,12016 SE 42nd St,Bellevue,WA 98006
695000.0,3.0,2.75,2590,2.0,0,2590,0,5633 165th Pl SE,Bellevue,WA 98006
440000.0,4.0,2.5,2250,2.0,0,2250,0,5120 NE 23rd St,Renton,WA 98059
219500.0,3.0,1.0,1090,1.5,0,1090,0,116 J St SE,Auburn,WA 98002
220000.0,3.0,1.5,1660,2.0,0,1660,0,38205 45th Ave S,Auburn,WA 98001
900000.0,4.0,3.5,3370,2.0,2,2470,900,3460 38th Ave SW,Seattle,WA 98126
1990000.0,5.0,3.0,4480,2.5,0,3420,1060,923 14th Ave E,Seattle,WA 98112
800000.0,4.0,2.5,2990,2.0,0,2990,0,19745 NE 127th Pl,Woodinville,WA 98077
365000.0,5.0,2.0,2280,1.5,0,2280,0,14937 20th Ave SW,Burien,WA 98166
451000.0,5.0,2.75,2830,1.5,0,2830,0,12112 NE 143rd Pl,Kirkland,WA 98034
202000.0,2.0,1.0,920,1.0,0,920,0,12120-12198 24th Ave S,Burien,WA 98168
1410000.0,4.0,2.25,3250,2.0,0,3250,0,2520 Medina Cir,Medina,WA 98039
471000.0,2.0,1.75,1240,1.0,0,1240,0,6528 37th Ave SW,Seattle,WA 98126
827000.0,4.0,2.5,3230,1.0,0,1870,1360,4613 146th Pl SE,Bellevue,WA 98006
235000.0,5.0,2.5,2500,1.0,0,1300,1200,1630 S 231st Pl,Des Moines,WA 98198
216500.0,2.0,1.75,1390,1.0,0,1390,0,24801-24805 11th Ave S,Des Moines,WA 98198
359000.0,5.0,1.75,1940,1.5,0,1940,0,15212 20th Ave SW,Burien,WA 98166
252500.0,3.0,2.0,1900,1.0,0,1900,0,1209 SW 347th Pl,Federal Way,WA 98023
370000.0,3.0,1.5,2380,1.0,0,1850,530,6340 NE 196th St,Kenmore,WA 98028
663000.0,3.0,2.0,1480,1.0,0,860,620,7028 20th Ave NW,Seattle,WA 98117
971971.0,4.0,3.75,3460,2.0,0,3460,0,14626 Renton Issaquah Rd SE,Renton,WA 98059
420000.0,3.0,1.75,1444,1.5,0,1444,0,21700-21712 119th Ave SW,Vashon,WA 98070
330675.0,4.0,3.0,1930,1.0,0,1200,730,26418 NE Anderson St,Duvall,WA 98019
240000.0,4.0,1.0,1200,1.5,0,1200,0,10720 Stone Ave N,Seattle,WA 98133
334888.0,3.0,2.5,1769,2.0,0,1769,0,11515 SE 302nd Ct,Auburn,WA 98092
414000.0,3.0,2.5,2490,2.5,0,2490,0,4724 NE 14th St,Renton,WA 98059
782900.0,4.0,3.25,3060,2.0,0,2300,760,2354 NW Harmony Way,Issaquah,WA 98027
525000.0,4.0,2.75,3030,2.0,0,3030,0,4924 SE 2nd Pl,Renton,WA 98059
429900.0,3.0,2.5,2370,2.0,0,2370,0,14522 271st Ct NE,Duvall,WA 98019
390000.0,3.0,3.25,1370,2.0,0,1100,270,4438 44th Ave SW,Seattle,WA 98116
224000.0,3.0,1.75,1500,1.0,0,1500,0,32428-32598 5th Ave,Black Diamond,WA 98010
257500.0,3.0,2.25,1715,2.0,0,1715,0,533 S 330th Pl,Federal Way,WA 98003
665000.0,2.0,1.0,1110,1.0,0,1110,0,1604 1st Ave W,Seattle,WA 98119
327000.0,5.0,2.75,2400,2.0,0,2400,0,5020 Quincy Ave SE,Auburn,WA 98092
687500.0,4.0,2.75,3190,2.0,0,3190,0,2632 232nd Pl SE,Sammamish,WA 98075
672500.0,3.0,2.25,2400,1.5,0,1250,1150,8022 22nd Ave NW,Seattle,WA 98117
140000.0,3.0,1.0,1060,1.0,0,1060,0,25826 19th Ave S,Des Moines,WA 98198
215500.0,2.0,1.75,1220,1.0,0,1220,0,35301-35323 56th Ave S,Auburn,WA 98001
464900.0,4.0,2.25,2020,1.0,0,1380,640,14008 81st Ave NE,Kirkland,WA 98034
417000.0,4.0,2.25,2300,1.0,0,1380,920,535 NE 117th St,Seattle,WA 98125
700000.0,3.0,2.5,1660,2.0,2,1400,260,813 2nd Ave N,Seattle,WA 98109
259500.0,3.0,1.75,1650,1.0,0,1650,0,4104 S 179th St,SeaTac,WA 98188
460000.0,4.0,2.5,2110,1.0,0,1290,820,24434 SE Mirrormont Blvd,Issaquah,WA 98027
561500.0,3.0,1.75,1960,1.0,0,980,980,1035 NE 95th St,Seattle,WA 98115
641000.0,4.0,2.5,2770,2.0,0,2770,0,6338 284th Way NE,Carnation,WA 98014
330000.0,4.0,1.75,2440,1.0,0,1610,830,3716 S 253rd Pl,Kent,WA 98032
447000.0,2.0,1.0,1320,1.0,0,1320,0,10356 Dibble Ave NW,Seattle,WA 98177
320000.0,4.0,2.5,2570,2.0,0,2570,0,27102 227th Pl SE,Maple Valley,WA 98038
212700.0,2.0,1.0,940,1.0,0,940,0,7157 32nd Ave SW,Seattle,WA 98126
260000.0,2.0,1.0,700,1.0,0,700,0,1518 25th Ave,Seattle,WA 98122
410000.0,3.0,2.0,1400,2.0,0,1400,0,26907 94th Ave SW,Vashon,WA 98070
355000.0,4.0,2.5,1890,2.0,0,1890,0,24920-24925 235th Way SE,Maple Valley,WA 98038
275500.0,2.0,1.0,720,1.0,0,720,0,18529 Ashworth Ave N,Shoreline,WA 98133
415000.0,3.0,1.75,2410,1.0,0,1860,550,17051 151st Ave SE,Renton,WA 98058
279000.0,3.0,2.5,1630,1.0,0,1320,310,20101 137th Ave SE,Kent,WA 98042
350000.0,5.0,1.75,2330,1.0,0,1180,1150,13826 SE 141st St,Renton,WA 98059
355000.0,2.0,2.25,1330,2.0,0,1330,0,19228 73rd Ave NE,Kenmore,WA 98028
750000.0,4.0,2.25,3190,2.0,0,2300,890,2513 225th Pl NE,Sammamish,WA 98074
235000.0,3.0,1.75,1400,1.0,0,1400,0,1783 Loraine St,Enumclaw,WA 98022
209950.0,3.0,1.0,970,1.0,0,970,0,33235 26th Ave SW,Federal Way,WA 98023
230000.0,3.0,1.75,1010,1.0,0,1010,0,18827 SE 244th Pl,Covington,WA 98042
725000.0,3.0,2.5,3580,1.5,0,3580,0,23115 SE 222nd St,Maple Valley,WA 98038
430000.0,2.0,1.0,1050,1.0,0,850,200,6520-6588 8th Ave NW,Seattle,WA 98117
661500.0,5.0,2.5,2500,1.0,0,1490,1010,16426 NE 107th Pl,Redmond,WA 98052
738000.0,3.0,3.0,2630,2.0,0,2630,0,10342 155th Ave NE,Redmond,WA 98052
221000.0,3.0,1.0,910,1.0,0,910,0,636 S 188th St,Seattle,WA 98148
665000.0,3.0,2.5,2610,2.0,0,2610,0,15325 179th Ave NE,Woodinville,WA 98072
255000.0,3.0,2.5,1720,2.0,0,1720,0,5130 Francis Ct SE,Auburn,WA 98092
1195000.0,5.0,2.75,3650,2.0,0,2750,900,5912 83rd Pl SE,Mercer Island,WA 98040
355000.0,3.0,1.75,2040,1.0,0,2040,0,15125 SE 278th Pl,Kent,WA 98042
755000.0,5.0,2.5,3260,1.5,1,2310,950,5121 NE 180th St,Lake Forest Park,WA 98155
300000.0,3.0,1.5,1590,1.0,0,1590,0,6615 NE 154th St,Kenmore,WA 98028
500000.0,4.0,1.0,1440,1.5,0,1440,0,3006 NW 60th St,Seattle,WA 98107
191000.0,2.0,1.0,900,1.0,0,900,0,8523 Dallas Ave S,Seattle,WA 98108
315000.0,6.0,4.0,3120,2.0,2,2090,1030,7945 14th Ave SW,Seattle,WA 98106
415000.0,3.0,2.5,1060,2.0,0,1060,0,2922 NW 85th St,Seattle,WA 98117
394000.0,4.0,2.5,3000,2.0,0,3000,0,26309 235th Ave SE,Maple Valley,WA 98038
490000.0,3.0,2.5,2230,2.0,0,2230,0,7325 Heather Ave SE,Snoqualmie,WA 98065
523460.0,5.0,1.75,1890,1.5,0,1090,800,1126 NW 58th St,Seattle,WA 98107
550000.0,4.0,3.5,4150,2.0,0,4150,0,11824 SE 290th Pl,Auburn,WA 98092
342000.0,3.0,1.75,1780,1.0,0,1280,500,15634 129th Pl SE,Renton,WA 98058
560000.0,4.0,2.5,2710,2.0,0,2710,0,612 Orcas Ave NE,Renton,WA 98059
710000.0,2.0,1.5,1640,1.5,0,1540,100,4532 Latona Ave NE,Seattle,WA 98105
399950.0,3.0,2.5,2570,2.0,0,2570,0,9531 S 204th Pl,Kent,WA 98031
480000.0,2.0,1.0,1500,1.0,0,1500,0,4422 Woodlawn Ave N,Seattle,WA 98103
530000.0,4.0,1.75,2860,1.0,0,1710,1150,18926 NE 183rd St,Woodinville,WA 98077
469900.0,4.0,2.5,2990,2.0,0,2990,0,18626 136th Pl SE,Renton,WA 98058
397000.0,5.0,1.0,1170,1.0,0,800,370,14327 24th Ave NE,Seattle,WA 98125
718500.0,3.0,1.5,1200,1.0,0,1030,170,326 36th Ave E,Seattle,WA 98112
195000.0,2.0,1.0,1020,1.0,0,1020,0,11819 1st Avenue South,Seattle,WA 98168
285000.0,2.0,1.0,910,1.0,0,910,0,15322 26th Ave NE,Shoreline,WA 98155
295000.0,1.0,1.0,700,1.0,0,700,0,4108 25th Ave SW,Seattle,WA 98106
602000.0,4.0,1.75,2420,1.0,0,1880,540,23607 NE 72nd St,Redmond,WA 98053
235000.0,3.0,1.75,1950,1.0,0,1950,0,18201-18223 114th Ave SE,Renton,WA 98055
465000.0,4.0,2.5,3060,2.0,0,3060,0,21212 SE 260th St,Maple Valley,WA 98038
234000.0,4.0,1.0,1390,1.0,0,1390,0,3915 S 238th St,Kent,WA 98032
504200.0,2.0,1.5,1200,3.0,0,1200,0,3467 Meridian Ave N,Seattle,WA 98103
710000.0,3.0,2.5,2440,2.0,0,2440,0,6625 188th Pl NE,Redmond,WA 98052
589500.0,3.0,3.25,2310,2.0,0,1730,580,4405 40th Ave SW,Seattle,WA 98116
415000.0,3.0,2.75,2600,1.5,0,2600,0,69506 NE Money Creek Rd,Skykomish,WA 98288
735000.0,3.0,2.25,1490,2.0,0,1040,450,425 15th Ave E,Seattle,WA 98112
427000.0,3.0,2.5,2432,2.0,2,2432,0,28461 54th Ave S,Federal Way,WA 98001
982000.0,4.0,2.75,3610,2.0,0,3610,0,12440 NE 73rd St,Kirkland,WA 98033
459000.0,4.0,3.0,2530,2.0,0,2530,0,111 S 192nd St,Burien,WA 98148
483453.0,4.0,2.75,2790,2.0,0,2790,0,897 SE 11th St,North Bend,WA 98045
246950.0,3.0,3.0,1670,1.0,0,1670,0,495 Petersen Dr E,Enumclaw,WA 98022
235000.0,1.0,1.5,1170,2.0,0,1070,100,3003 SW Cycle Ct,Seattle,WA 98126
288790.0,4.0,2.0,1350,3.0,0,1350,0,916 4th Ave NE,Issaquah,WA 98029
229800.0,2.0,1.75,1110,2.0,0,1110,0,4217 Renton Ave S,Seattle,WA 98108
516500.0,1.0,1.25,1100,3.0,0,1100,0,416 19th Ave E,Seattle,WA 98112
1600000.0,3.0,4.25,2820,2.0,0,2460,360,3221 E Morley Way,Seattle,WA 98112
234000.0,3.0,1.0,1040,1.0,0,1040,0,26720 NE Stewart St,Duvall,WA 98019
230000.0,2.0,1.75,1910,2.0,0,1910,0,213th Ave SE,Maple Valley,WA 98038
300000.0,4.0,1.0,1370,1.0,0,1370,0,14709 26th Ave NE,Shoreline,WA 98155
470000.0,3.0,1.5,1500,1.5,0,1140,360,6737-6741 13th Ave NW,Seattle,WA 98117
339900.0,3.0,1.0,1200,1.0,0,1200,0,8860 122nd Ct SE,Newcastle,WA 98056
650000.0,2.0,1.0,1050,1.0,0,880,170,1723 27th Ave,Seattle,WA 98122
585000.0,5.0,2.5,2670,1.5,0,1620,1050,2500 NE 100th St,Seattle,WA 98125
699900.0,4.0,2.5,2190,1.0,0,1430,760,4421 145th Ave SE,Bellevue,WA 98006
598000.0,4.0,2.5,3130,2.0,0,3130,0,46300 SE 137th St,North Bend,WA 98045
475000.0,3.0,2.5,1700,1.0,0,1160,540,7318 36th Ave SW,Seattle,WA 98126
314500.0,3.0,1.75,1700,1.0,0,1200,500,26522 214th Ave SE,Maple Valley,WA 98038
397000.0,3.0,3.5,1360,2.0,0,1240,120,1337 14th Ave S,Seattle,WA 98144
345000.0,3.0,2.0,1610,1.0,0,1610,0,31907 NE 102nd Pl,Carnation,WA 98014
325000.0,5.0,2.75,2130,1.0,0,1300,830,4443 S Camano Pl,Seattle,WA 98118
265000.0,3.0,1.0,1800,1.0,0,1800,0,600 Jefferson Ave NE,Renton,WA 98056
402000.0,4.0,2.75,2950,1.0,0,2120,830,24204-24298 142nd Ave SE,Kent,WA 98042
835000.0,3.0,2.25,2120,2.0,0,2120,0,4204 134th Ave NE,Bellevue,WA 98005
780000.0,4.0,2.5,3500,2.0,0,3500,0,8906-8914 236th Ave NE,Redmond,WA 98053
250000.0,3.0,2.0,1440,1.0,0,1440,0,25816 13th Pl S,Des Moines,WA 98198
1200000.0,4.0,2.0,2120,2.0,0,2120,0,420 17th Ave E,Seattle,WA 98112
935000.0,2.0,2.5,1780,2.0,0,1780,0,223 98th Ave NE,Bellevue,WA 98004
300000.0,2.0,1.0,960,1.0,0,960,0,2610 NE 145th St,Shoreline,WA 98155
419000.0,2.0,1.75,1510,1.0,0,1510,0,13471 Adair Creek Way NE,Redmond,WA 98053
410000.0,1.0,1.5,1010,1.0,0,1010,0,4611 SW Maple Way,Seattle,WA 98136
1165000.0,3.0,3.0,3790,2.0,0,2810,980,3809 E Alder St,Seattle,WA 98122
461000.0,3.0,1.75,3600,2.0,0,2400,1200,13017 NE 100th St,Kirkland,WA 98033
385000.0,3.0,1.75,1300,1.0,0,1300,0,13420 121st Ave NE,Kirkland,WA 98034
669500.0,4.0,2.25,2500,1.5,0,1520,980,8044 20th Ave NW,Seattle,WA 98117
491950.0,3.0,2.25,2090,1.0,0,1440,650,4401 NE 95th St,Seattle,WA 98115
1230000.0,3.0,1.75,2200,1.5,1,2200,0,9329 SE Shoreland Dr,Bellevue,WA 98004
560000.0,3.0,2.25,2070,1.5,0,2070,0,5121 NE 187th St,Lake Forest Park,WA 98155
370000.0,3.0,1.0,1320,1.0,0,1320,0,14744 31st Ave NE,Shoreline,WA 98155
263400.0,4.0,2.0,1360,1.0,0,960,400,36656 55th Pl S,Auburn,WA 98001
100000.0,2.0,1.0,930,1.0,0,930,0,1038 SW 152nd St,Burien,WA 98166
289950.0,3.0,2.5,1760,1.5,0,1760,0,15827 7th Pl S,Burien,WA 98148
263000.0,3.0,1.75,1410,2.0,0,1410,0,22036 SE 268th St,Maple Valley,WA 98038
397500.0,4.0,2.5,2570,2.0,0,2570,0,22200 SE 255th St,Maple Valley,WA 98038
245000.0,3.0,2.75,1300,1.0,0,860,440,11748 SE 264th St,Kent,WA 98030
535000.0,3.0,1.0,1580,1.0,0,1180,400,2108 W Bertona St,Seattle,WA 98199
449000.0,4.0,2.5,2960,2.0,0,2960,0,22614 SE 270th Pl,Maple Valley,WA 98038
490000.0,4.0,3.0,2330,2.0,0,1920,410,5294-5296 19th Pl S,Seattle,WA 98108
445800.0,4.0,2.25,2070,1.0,0,1470,600,20143 47th Ave NE,Lake Forest Park,WA 98155
345000.0,2.0,1.0,970,1.0,0,970,0,5601 29th Ave SW,Seattle,WA 98126
327500.0,3.0,2.25,2310,2.0,0,2310,0,11103 SE 219th Pl,Kent,WA 98031
436500.0,4.0,2.5,2290,2.0,0,2290,0,133rd Ave SE,Renton,WA 98058
550000.0,3.0,2.25,1720,1.0,0,1220,500,5606 160th Ave NE,Redmond,WA 98052
441000.0,2.0,1.5,1190,1.0,0,990,200,6008 8th Ave NE,Seattle,WA 98115
406500.0,2.0,1.0,870,1.0,0,870,0,4437 49th Ave SW,Seattle,WA 98116
243000.0,2.0,1.5,1068,2.0,0,1068,0,7231 NE 171st Ln,Kenmore,WA 98028
359500.0,4.0,2.75,2140,2.0,0,2140,0,27721 48th Ave S,Auburn,WA 98001
760000.0,4.0,2.5,3300,2.0,0,3300,0,19014 233rd Ave NE,Woodinville,WA 98077
1925000.0,5.0,4.25,4830,2.5,2,3710,1120,2653 Cascadia Ave S,Seattle,WA 98144
408000.0,5.0,3.25,2820,1.5,0,2320,500,7403 48th Ave S,Seattle,WA 98118
480000.0,4.0,3.0,2440,2.0,0,1890,550,18713 66th Ave NE,Kenmore,WA 98028
875000.0,4.0,1.5,1800,1.5,0,1800,0,2304 N 44th St,Seattle,WA 98103
308000.0,3.0,1.0,1010,1.0,0,1010,0,5968 44th Ave S,Seattle,WA 98118
880000.0,4.0,2.75,3220,1.5,0,2320,900,5720 Princeton Ave NE,Seattle,WA 98105
170000.0,2.0,1.0,1200,2.0,0,1200,0,3009 W Ames Lake Dr NE,Redmond,WA 98053
491500.0,3.0,2.25,1470,2.0,0,1470,0,4327 242nd Pl SE,Issaquah,WA 98029
515000.0,3.0,2.5,2600,2.0,0,2600,0,14811 89th Pl NE,Kenmore,WA 98028
550000.0,4.0,1.5,2750,1.0,0,1500,1250,18647 108th Ave SE,Renton,WA 98055
255000.0,2.0,1.0,1320,1.0,0,940,380,3822 Martin Luther King Jr Way S,Seattle,WA 98108
635000.0,3.0,2.5,3350,2.0,0,2550,800,10068 NE 142nd Pl,Kirkland,WA 98034
850000.0,3.0,2.5,2650,2.0,0,1830,820,408 W Lee St,Seattle,WA 98119
265000.0,2.0,2.0,1860,1.0,0,1260,600,11263-11611 Beacon Ave S,Seattle,WA 98178
349810.0,3.0,1.0,960,1.0,0,960,0,137 NE 193rd St,Shoreline,WA 98155
972000.0,4.0,1.75,2010,1.0,2,1610,400,2827 43rd Ave W,Seattle,WA 98199
235000.0,2.0,1.0,900,1.0,0,900,0,8406 Railroad Ave,Snoqualmie,WA 98065
330000.0,4.0,2.5,2340,2.0,0,2340,0,24200-24498 144th Ave SE,Kent,WA 98042
500000.0,4.0,3.0,3720,3.0,0,3720,0,10218 147th Ave SE,Renton,WA 98059
570000.0,3.0,2.0,1890,1.0,0,1470,420,12933 SE 46th Ln,Bellevue,WA 98006
544000.0,3.0,2.5,1460,2.0,0,1180,280,6710 Alonzo Ave NW,Seattle,WA 98117
439000.0,3.0,2.5,3180,1.0,0,1810,1370,2813 NE 4th Ct,Renton,WA 98056
530000.0,4.0,2.25,1980,2.0,0,1980,0,20703 NE 42nd Pl,Sammamish,WA 98074
427500.0,2.0,2.0,1090,3.0,0,1090,0,1700 Dexter Ave N,Seattle,WA 98109
337000.0,4.0,2.5,2230,2.0,0,2230,0,15731 SE 253rd Pl,Covington,WA 98042
1095000.0,4.0,2.75,3330,2.0,0,3330,0,11217 NE 90th St,Kirkland,WA 98033
435000.0,4.0,2.0,1880,1.0,0,970,910,1101 23rd Ave S,Seattle,WA 98144
765000.0,5.0,3.0,2870,1.0,0,1950,920,4520 Sunnyside Ave N,Seattle,WA 98103
